condition,trial,elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg,source_file
baseline,3,59.8937,short_2_turn_90,0.023763,0.514737,-46.806238,-0.040446,0.120712,-47.823474,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,59.9467,short_2_turn_90,0.023798,0.5147,-46.19442,-0.040412,0.120675,-47.211657,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,59.9956,short_2_turn_90,0.023798,0.5147,-45.633655,-0.040412,0.120675,-46.650891,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.0478,short_2_turn_90,0.023851,0.514646,-45.087397,-0.04036,0.12062,-46.104633,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.0971,short_2_turn_90,0.023797,0.5147,-44.593786,-0.040412,0.120674,-45.611022,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.1551,short_2_turn_90,0.023815,0.514682,-43.998309,-0.040395,0.120656,-45.015546,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.1969,short_2_turn_90,0.023761,0.514734,-43.551625,-0.040448,0.12071,-44.568862,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.2427,short_2_turn_90,0.023798,0.5147,-42.905472,-0.040412,0.120674,-43.922709,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.2968,short_2_turn_90,0.023798,0.5147,-42.478462,-0.040412,0.120674,-43.495699,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.3544,short_2_turn_90,0.023798,0.5147,-41.813461,-0.040412,0.120674,-42.830698,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.397,short_2_turn_90,0.023816,0.514683,-41.362153,-0.040394,0.120657,-42.37939,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.4432,short_2_turn_90,0.023816,0.514683,-40.725382,-0.040394,0.120657,-41.742618,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.4993,short_2_turn_90,0.023816,0.514683,-40.277212,-0.040394,0.120657,-41.294449,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.5427,short_2_turn_90,0.023875,0.514634,-39.607222,-0.040336,0.120607,-40.624458,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.5961,short_2_turn_90,0.023875,0.514634,-39.179389,-0.040336,0.120607,-40.196625,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.645,short_2_turn_90,0.023875,0.514634,-38.491889,-0.040336,0.120607,-39.509126,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.6969,short_2_turn_90,0.023914,0.514603,-38.047729,-0.040297,0.120575,-39.064966,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.7463,short_2_turn_90,0.023914,0.514603,-37.354355,-0.040297,0.120575,-38.371592,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.7969,short_2_turn_90,0.023935,0.514588,-36.915673,-0.040277,0.12056,-37.93291,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.843,short_2_turn_90,0.023935,0.514588,-36.228658,-0.040277,0.12056,-37.245895,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.8946,short_2_turn_90,0.023935,0.514588,-35.814093,-0.040277,0.12056,-36.83133,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.9467,short_2_turn_90,0.023893,0.514617,-35.155625,-0.040318,0.12059,-36.172862,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,60.9932,short_2_turn_90,0.023893,0.514617,-34.751176,-0.040318,0.12059,-35.768412,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.0462,short_2_turn_90,0.023789,0.514688,-34.078122,-0.040421,0.120663,-35.095359,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.0929,short_2_turn_90,0.023831,0.51466,-33.677207,-0.040379,0.120634,-34.694444,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.1432,short_2_turn_90,0.023789,0.514688,-32.98146,-0.040421,0.120663,-33.998697,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.1927,short_2_turn_90,0.023853,0.514647,-32.567684,-0.040358,0.120621,-33.58492,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.2465,short_2_turn_90,0.023874,0.514633,-31.855944,-0.040337,0.120607,-32.873181,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.3105,short_2_turn_90,0.02396,0.51458,-31.452261,-0.040252,0.120552,-32.469498,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.3465,short_2_turn_90,0.023938,0.514593,-30.761852,-0.040273,0.120565,-31.779088,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.4048,short_2_turn_90,0.023982,0.514568,-30.364953,-0.04023,0.120539,-31.38219,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.4463,short_2_turn_90,0.024004,0.514555,-29.630246,-0.040208,0.120526,-30.647483,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.4968,short_2_turn_90,0.024114,0.514493,-29.209879,-0.040099,0.120462,-30.227116,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.5471,short_2_turn_90,0.024092,0.514505,-28.512544,-0.040121,0.120474,-29.529781,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.5941,short_2_turn_90,0.02407,0.514517,-28.079397,-0.040143,0.120487,-29.096634,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.6511,short_2_turn_90,0.024025,0.514541,-27.355659,-0.040188,0.120511,-28.372895,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.7091,short_2_turn_90,0.02407,0.514517,-26.952672,-0.040143,0.120487,-27.969909,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.746,short_2_turn_90,0.023934,0.514586,-26.2899,-0.040278,0.120558,-27.307136,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.7968,short_2_turn_90,0.023957,0.514574,-25.908246,-0.040255,0.120546,-26.925483,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.8433,short_2_turn_90,0.023888,0.514607,-25.212685,-0.040323,0.12058,-26.229922,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.8939,short_2_turn_90,0.023911,0.514596,-24.82972,-0.0403,0.120569,-25.846956,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.9451,short_2_turn_90,0.023842,0.514628,-24.117941,-0.040369,0.120602,-25.135177,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,61.9966,short_2_turn_90,0.023889,0.514607,-23.72398,-0.040323,0.12058,-24.741217,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.0438,short_2_turn_90,0.023865,0.514617,-22.999395,-0.040346,0.120591,-24.016631,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.0977,short_2_turn_90,0.023982,0.514568,-22.619117,-0.04023,0.12054,-23.636354,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.1829,short_2_turn_90,0.023935,0.514588,-22.117419,-0.040277,0.12056,-23.134656,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.2023,short_2_turn_90,0.024006,0.514559,-21.495312,-0.040207,0.12053,-22.512549,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.247,short_2_turn_90,0.023982,0.514569,-20.77276,-0.04023,0.12054,-21.789996,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.2988,short_2_turn_90,0.024077,0.514533,-20.350384,-0.040136,0.120503,-21.367621,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.3436,short_2_turn_90,0.024101,0.514524,-19.605035,-0.040112,0.120494,-20.622271,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.403,short_2_turn_90,0.024125,0.514516,-19.197607,-0.040089,0.120485,-20.214844,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.4505,short_2_turn_90,0.024101,0.514524,-18.490367,-0.040112,0.120493,-19.507603,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.5066,short_2_turn_90,0.024052,0.51454,-18.074683,-0.04016,0.12051,-19.09192,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.5416,short_2_turn_90,0.024004,0.514555,-17.630619,-0.040208,0.120526,-18.647856,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.5975,short_2_turn_90,0.023956,0.514571,-17.077052,-0.040256,0.120542,-18.094289,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.6445,short_2_turn_90,0.023811,0.514615,-16.574111,-0.040401,0.120589,-17.591348,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.6946,short_2_turn_90,0.023884,0.514593,-15.946651,-0.040328,0.120566,-16.963887,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.7417,short_2_turn_stop,0.023859,0.5146,-15.458971,-0.040352,0.120574,-16.476207,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.797,short_2_turn_stop,0.023859,0.5146,-14.832484,-0.040352,0.120574,-15.849721,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.8442,short_2_turn_stop,0.023908,0.514587,-14.508454,-0.040304,0.12056,-15.525691,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.8957,short_2_turn_stop,0.023908,0.514587,-14.292555,-0.040304,0.12056,-15.309792,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.9425,short_2_turn_stop,0.023957,0.514575,-14.21011,-0.040255,0.120547,-15.227347,20260917_145136_baseline_trial3_rectangle_trace.csv
baseline,3,62.9973,short_2_turn_stop,0.023957,0.514575,-14.178454,-0.040255,0.120547,-15.19569,20260917_145136_baseline_trial3_rectangle_trace.csv
